template_csv,template_rel,iter_idx,seed,stage1_obj,rank_stage1,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,id
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-011_sess-2_3event.csv,session-2/final_sub-011_sess-2_3event.csv,0,3.22233E+15,1010.489071,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-011_sess-2_3event_rank01_seed3222332468968406_obj1010.4891.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.27294795,0.167780856,0.043366696,0.267922368,0.168200584,0.044313494,0.266892712,0.175142483,0.044437327,0.281247892,0.174077796,0.04518552,1,0.8,0.282780919,1,0.8,0.283556138,0.781449167,0.20945706,0.060959547,9.888888889,0,9.888888889,0,0.781449167,0.20945706,0.781449167,0.20945706,0.267922368,0.168200584,0.281247892,0.174077796,1,0.8,0,0,0,0.267922368,0.168200584,0.281247892,0.174077796,1,0.8,111
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-012_sess-2_3event.csv,session-2/final_sub-012_sess-2_3event.csv,218,1.66555E+15,1011.37936,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-012_sess-2_3event_rank01_seed1665551455639595_obj1011.3794.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.253969074,0.173184915,0.043354504,0.255093367,0.171180499,0.044480275,0.25795755,0.173001716,0.044505577,0.26758343,0.17337697,0.045408692,1,0.8,0.282829642,1,0.8,0.283751084,0.780599297,0.211282637,0.061471045,10.77777778,0,10.77777778,0,0.780599297,0.211282637,0.780599297,0.211282637,0.255093367,0.171180499,0.26758343,0.17337697,1,0.8,0,0,0,0.255093367,0.171180499,0.26758343,0.17337697,1,0.8,112
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-013_sess-2_3event.csv,session-2/final_sub-013_sess-2_3event.csv,192,3.0307E+15,1011.378369,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-013_sess-2_3event_rank01_seed3030703111082249_obj1011.3784.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.265717395,0.170160199,0.043422532,0.258190234,0.169862496,0.044604346,0.268929076,0.180709838,0.044595669,0.284085962,0.181155906,0.045550765,1,0.8,0.282878602,1,0.8,0.283683375,0.781450403,0.209866497,0.061441979,10.77777778,0,10.77777778,0,0.781450403,0.209866497,0.781450403,0.209866497,0.258190234,0.169862496,0.284085962,0.181155906,1,0.8,0,0,0,0.258190234,0.169862496,0.284085962,0.181155906,1,0.8,113
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-014_sess-2_3event.csv,session-2/final_sub-014_sess-2_3event.csv,167,4.27153E+15,1011.377614,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-014_sess-2_3event_rank01_seed4271531478556159_obj1011.3776.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273125375,0.171035424,0.043433261,0.271600233,0.171395065,0.044736786,0.272269212,0.178757799,0.044603718,0.289087648,0.180466512,0.045667795,1,0.8,0.282772484,1,0.8,0.283643816,0.779756133,0.209957782,0.061340668,10.77777778,0,10.77777778,0,0.779756133,0.209957782,0.779756133,0.209957782,0.271600233,0.171395065,0.289087648,0.180466512,1,0.8,0,0,0,0.271600233,0.171395065,0.289087648,0.180466512,1,0.8,114
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-015_sess-2_3event.csv,session-2/final_sub-015_sess-2_3event.csv,110,6.95778E+14,1009.852685,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-015_sess-2_3event_rank01_seed695778231328542_obj1009.8527.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.278170823,0.164770717,0.043324596,0.287610813,0.165513684,0.044435874,0.281178804,0.17391971,0.044445559,0.30717419,0.174685612,0.045273014,1,0.8,0.282764431,1,0.8,0.28363493,0.781088103,0.212141197,0.061245384,9.25,0,9.25,0,0.781088103,0.212141197,0.781088103,0.212141197,0.287610813,0.165513684,0.30717419,0.174685612,1,0.8,0,0,0,0.287610813,0.165513684,0.30717419,0.174685612,1,0.8,115
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-016_sess-2_3event.csv,session-2/final_sub-016_sess-2_3event.csv,164,2.31829E+15,1010.487189,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-016_sess-2_3event_rank01_seed2318291043852431_obj1010.4872.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.263329723,0.166286343,0.043382401,0.260077937,0.167453648,0.044554615,0.260490357,0.17641118,0.044502563,0.267941022,0.176276313,0.045353506,1,0.8,0.282783103,1,0.8,0.28361105,0.778759008,0.208921013,0.061101694,9.888888889,0,9.888888889,0,0.778759008,0.208921013,0.778759008,0.208921013,0.260077937,0.167453648,0.267941022,0.176276313,1,0.8,0,0,0,0.260077937,0.167453648,0.267941022,0.176276313,1,0.8,116
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-017_sess-2_3event.csv,session-2/final_sub-017_sess-2_3event.csv,489,1.5737E+15,1011.378193,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-017_sess-2_3event_rank01_seed1573701586091084_obj1011.3782.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.272914687,0.165918189,0.043311636,0.271984384,0.163901604,0.04437122,0.268458542,0.169619809,0.044430615,0.27624898,0.168741059,0.045309222,1,0.8,0.282777872,1,0.8,0.283661212,0.783248924,0.208791051,0.06097727,10.77777778,0,10.77777778,0,0.783248924,0.208791051,0.783248924,0.208791051,0.271984384,0.163901604,0.27624898,0.168741059,1,0.8,0,0,0,0.271984384,0.163901604,0.27624898,0.168741059,1,0.8,117
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-018_sess-2_3event.csv,session-2/final_sub-018_sess-2_3event.csv,429,5.08767E+14,1010.603472,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-018_sess-2_3event_rank01_seed508766629295738_obj1010.6035.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.272877953,0.16742102,0.04350523,0.268640417,0.166820716,0.044611737,0.265420796,0.172939183,0.044650697,0.266734177,0.173949424,0.045507991,1,0.8,0.282953698,1,0.8,0.283839731,0.78561878,0.210662833,0.061580182,10,0,10,0,0.78561878,0.210662833,0.78561878,0.210662833,0.268640417,0.166820716,0.266734177,0.173949424,1,0.8,0,0,0,0.268640417,0.166820716,0.266734177,0.173949424,1,0.8,118
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-019_sess-2_3event.csv,session-2/final_sub-019_sess-2_3event.csv,286,3.38387E+15,1011.376404,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-019_sess-2_3event_rank01_seed3383872414587075_obj1011.3764.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.254176002,0.170092907,0.043319574,0.249960128,0.168801601,0.044416906,0.26025998,0.173366022,0.044521203,0.270809939,0.176215546,0.045358755,1,0.8,0.282818401,1,0.8,0.283602216,0.777649891,0.209801581,0.060986289,10.77777778,0,10.77777778,0,0.777649891,0.209801581,0.777649891,0.209801581,0.249960128,0.168801601,0.270809939,0.176215546,1,0.8,0,0,0,0.249960128,0.168801601,0.270809939,0.176215546,1,0.8,119
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-020_sess-2_3event.csv,session-2/final_sub-020_sess-2_3event.csv,94,3.09301E+15,1010.49218,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-020_sess-2_3event_rank01_seed3093010463003646_obj1010.4922.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.268798235,0.165946709,0.043328455,0.264910913,0.166314488,0.044515612,0.271157804,0.173922376,0.044455791,0.276188953,0.174210366,0.045315048,1,0.8,0.282744429,1,0.8,0.283533256,0.783446326,0.21156771,0.061180984,9.888888889,0,9.888888889,0,0.783446326,0.21156771,0.783446326,0.21156771,0.264910913,0.166314488,0.276188953,0.174210366,1,0.8,0,0,0,0.264910913,0.166314488,0.276188953,0.174210366,1,0.8,120
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-021_sess-2_3event.csv,session-2/final_sub-021_sess-2_3event.csv,165,1.87446E+15,1011.380105,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-021_sess-2_3event_rank01_seed1874463151372749_obj1011.3801.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.278475724,0.166906224,0.043365395,0.275639605,0.165180303,0.044537799,0.273325433,0.173577757,0.044400873,0.280333513,0.174119328,0.045310599,1,0.8,0.282774829,1,0.8,0.283558601,0.780570411,0.21204234,0.061168873,10.77777778,0,10.77777778,0,0.780570411,0.21204234,0.780570411,0.21204234,0.275639605,0.165180303,0.280333513,0.174119328,1,0.8,0,0,0,0.275639605,0.165180303,0.280333513,0.174119328,1,0.8,121
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-022_sess-2_3event.csv,session-2/final_sub-022_sess-2_3event.csv,345,3.43826E+15,1010.489862,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-022_sess-2_3event_rank01_seed3438255451735756_obj1010.4899.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.277537156,0.164965086,0.043365325,0.274487672,0.165291363,0.04449985,0.269208507,0.172053017,0.044553874,0.273581642,0.173242766,0.045347744,1,0.8,0.282833082,1,0.8,0.283618988,0.783518461,0.209214003,0.061159794,9.888888889,0,9.888888889,0,0.783518461,0.209214003,0.783518461,0.209214003,0.274487672,0.165291363,0.273581642,0.173242766,1,0.8,0,0,0,0.274487672,0.165291363,0.273581642,0.173242766,1,0.8,122
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-023_sess-2_3event.csv,session-2/final_sub-023_sess-2_3event.csv,287,4.53901E+14,1010.601736,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-023_sess-2_3event_rank01_seed453900954699066_obj1010.6017.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.257536974,0.160933147,0.043267046,0.252186077,0.165703551,0.044411942,0.252903495,0.171061893,0.044371003,0.268441961,0.173155079,0.045255211,1,0.8,0.282753982,1,0.8,0.28358209,0.780204647,0.211633346,0.060862294,10,0,10,0,0.780204647,0.211633346,0.780204647,0.211633346,0.252186077,0.165703551,0.268441961,0.173155079,1,0.8,0,0,0,0.252186077,0.165703551,0.268441961,0.173155079,1,0.8,123
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-024_sess-2_3event.csv,session-2/final_sub-024_sess-2_3event.csv,126,1.36233E+15,1011.376201,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-024_sess-2_3event_rank01_seed1362333176987396_obj1011.3762.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.260765291,0.174483402,0.043312155,0.263461698,0.173383918,0.044523372,0.272207127,0.177764452,0.044421998,0.280521061,0.177695185,0.045442189,1,0.8,0.28273534,1,0.8,0.283628469,0.7790941,0.208875824,0.061131475,10.77777778,0,10.77777778,0,0.7790941,0.208875824,0.7790941,0.208875824,0.263461698,0.173383918,0.280521061,0.177695185,1,0.8,0,0,0,0.263461698,0.173383918,0.280521061,0.177695185,1,0.8,124
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-025_sess-2_3event.csv,session-2/final_sub-025_sess-2_3event.csv,18,2.26192E+15,1011.348817,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-025_sess-2_3event_rank01_seed2261915867727264_obj1011.3488.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.275554946,0.170808674,0.043286668,0.273795473,0.170793997,0.044372208,0.262245734,0.180455359,0.044442831,0.263772467,0.180832752,0.045278816,1,0.8,0.282771181,1,0.8,0.283615514,0.781950831,0.207841341,0.06103887,10.75,0,10.75,0,0.781950831,0.207841341,0.781950831,0.207841341,0.273795473,0.170793997,0.263772467,0.180832752,1,0.8,0,0,0,0.273795473,0.170793997,0.263772467,0.180832752,1,0.8,125
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-026_sess-2_3event.csv,session-2/final_sub-026_sess-2_3event.csv,138,6.29637E+14,10.4867693,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-026_sess-2_3event_rank01_seed629637203906083_obj10.4868.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.26901126,0.166447691,0.043417467,0.260477096,0.172447538,0.044500321,0.266126416,0.177212294,0.044449197,0.278187996,0.17847526,0.045271391,1,0.8,0.282772919,1,0.8,0.283514701,0.776857601,0.209451613,0.06117067,9.888888889,1,9.888888889,1,0.776857601,0.209451613,0.776857601,0.209451613,0.260477096,0.172447538,0.278187996,0.17847526,1,0.8,0,0,0,0.260477096,0.172447538,0.278187996,0.17847526,1,0.8,126
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-027_sess-2_3event.csv,session-2/final_sub-027_sess-2_3event.csv,196,4.06678E+15,1009.600626,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-027_sess-2_3event_rank01_seed4066781267307397_obj1009.6006.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.268050725,0.16850347,0.043544281,0.273206035,0.170918247,0.044666233,0.276341018,0.17603182,0.044574105,0.295512393,0.177968084,0.04544575,1,0.8,0.282910031,1,0.8,0.283853421,0.781151436,0.210050299,0.061418614,9,0,9,0,0.781151436,0.210050299,0.781151436,0.210050299,0.273206035,0.170918247,0.295512393,0.177968084,1,0.8,0,0,0,0.273206035,0.170918247,0.295512393,0.177968084,1,0.8,127
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-028_sess-2_3event.csv,session-2/final_sub-028_sess-2_3event.csv,284,2.98599E+15,1009.601467,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-028_sess-2_3event_rank01_seed2985988450938763_obj1009.6015.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273996945,0.167842759,0.043106849,0.272949217,0.169109168,0.044251175,0.263482441,0.175455869,0.044356617,0.271100659,0.176220311,0.045147557,1,0.8,0.282527488,1,0.8,0.283242178,0.782810561,0.210061799,0.060700113,9,0,9,0,0.782810561,0.210061799,0.782810561,0.210061799,0.272949217,0.169109168,0.271100659,0.176220311,1,0.8,0,0,0,0.272949217,0.169109168,0.271100659,0.176220311,1,0.8,128
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-029_sess-2_3event.csv,session-2/final_sub-029_sess-2_3event.csv,129,1.71292E+15,1009.602362,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-029_sess-2_3event_rank01_seed1712915023729784_obj1009.6024.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270438174,0.164236363,0.043328195,0.268517659,0.166701233,0.044463637,0.260954733,0.172163741,0.044477569,0.271514872,0.171400252,0.045377961,1,0.8,0.282760375,1,0.8,0.283577656,0.781863323,0.211430062,0.061030963,9,0,9,0,0.781863323,0.211430062,0.781863323,0.211430062,0.268517659,0.166701233,0.271514872,0.171400252,1,0.8,0,0,0,0.268517659,0.166701233,0.271514872,0.171400252,1,0.8,129
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-030_sess-2_3event.csv,session-2/final_sub-030_sess-2_3event.csv,112,3.71173E+15,1010.49023,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-030_sess-2_3event_rank01_seed3711726629146594_obj1010.4902.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270150033,0.165851775,0.043412571,0.264150817,0.167940197,0.044517504,0.265522421,0.175162826,0.044567678,0.272272255,0.175664384,0.045509014,1,0.8,0.282939485,1,0.8,0.283778932,0.777965711,0.212357822,0.061470855,9.888888889,0,9.888888889,0,0.777965711,0.212357822,0.777965711,0.212357822,0.264150817,0.167940197,0.272272255,0.175664384,1,0.8,0,0,0,0.264150817,0.167940197,0.272272255,0.175664384,1,0.8,130
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-031_sess-2_3event.csv,session-2/final_sub-031_sess-2_3event.csv,123,1.82373E+14,1010.491923,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-031_sess-2_3event_rank01_seed182373153117941_obj1010.4919.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.278624874,0.162314304,0.043313115,0.274574592,0.162134429,0.044543852,0.274021761,0.169752033,0.044399713,0.275454797,0.172628416,0.04538212,1,0.8,0.282759548,1,0.8,0.283714873,0.783053857,0.211507541,0.06117772,9.888888889,0,9.888888889,0,0.783053857,0.211507541,0.783053857,0.211507541,0.274574592,0.162134429,0.275454797,0.172628416,1,0.8,0,0,0,0.274574592,0.162134429,0.275454797,0.172628416,1,0.8,131
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-032_sess-2_3event.csv,session-2/final_sub-032_sess-2_3event.csv,475,2.84429E+15,1011.380519,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-032_sess-2_3event_rank01_seed2844290987847840_obj1011.3805.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.276755995,0.167208826,0.043498835,0.274759105,0.167500314,0.044716198,0.262972644,0.171662143,0.044686881,0.259820346,0.170725618,0.045688253,1,0.8,0.282925356,1,0.8,0.283797301,0.782072724,0.211704382,0.061494711,10.77777778,0,10.77777778,0,0.782072724,0.211704382,0.782072724,0.211704382,0.274759105,0.167500314,0.259820346,0.170725618,1,0.8,0,0,0,0.274759105,0.167500314,0.259820346,0.170725618,1,0.8,132
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-033_sess-2_3event.csv,session-2/final_sub-033_sess-2_3event.csv,485,2.12094E+15,1009.603209,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-033_sess-2_3event_rank01_seed2120935145786834_obj1009.6032.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.266295131,0.163801041,0.043392693,0.265481908,0.165427784,0.044400517,0.268832224,0.174058149,0.044503033,0.288059961,0.174519062,0.045244394,1,0.8,0.282845131,1,0.8,0.283577057,0.784022162,0.211197565,0.061284197,9,0,9,0,0.784022162,0.211197565,0.784022162,0.211197565,0.265481908,0.165427784,0.288059961,0.174519062,1,0.8,0,0,0,0.265481908,0.165427784,0.288059961,0.174519062,1,0.8,133
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-034_sess-2_3event.csv,session-2/final_sub-034_sess-2_3event.csv,392,8.77941E+14,1010.491843,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-034_sess-2_3event_rank01_seed877940621814356_obj1010.4918.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273237653,0.172517662,0.043553517,0.251927096,0.174063698,0.044806075,0.272685066,0.180239435,0.044656902,0.275545373,0.180083996,0.045699882,1,0.8,0.282897872,1,0.8,0.283797474,0.782440896,0.211734135,0.061749568,9.888888889,0,9.888888889,0,0.782440896,0.211734135,0.782440896,0.211734135,0.251927096,0.174063698,0.275545373,0.180083996,1,0.8,0,0,0,0.251927096,0.174063698,0.275545373,0.180083996,1,0.8,134
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-035_sess-2_3event.csv,session-2/final_sub-035_sess-2_3event.csv,321,3.82042E+15,1009.603402,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-035_sess-2_3event_rank01_seed3820417505218453_obj1009.6034.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273660435,0.162789284,0.043576654,0.269978724,0.164730927,0.044758325,0.273233748,0.172083108,0.044644937,0.285627649,0.174242377,0.045680415,1,0.8,0.282943204,1,0.8,0.283925378,0.78265225,0.212076153,0.061756091,9,0,9,0,0.78265225,0.212076153,0.78265225,0.212076153,0.269978724,0.164730927,0.285627649,0.174242377,1,0.8,0,0,0,0.269978724,0.164730927,0.285627649,0.174242377,1,0.8,135
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-036_sess-2_3event.csv,session-2/final_sub-036_sess-2_3event.csv,130,1.08844E+15,1010.490858,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-036_sess-2_3event_rank01_seed1088442486317793_obj1010.4909.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.267793798,0.169166446,0.043440215,0.254173805,0.174591582,0.044516474,0.275202226,0.177718826,0.044619295,0.288588507,0.178098849,0.045491016,1,0.8,0.282748188,1,0.8,0.283439185,0.78483217,0.209552837,0.061230197,9.888888889,0,9.888888889,0,0.78483217,0.209552837,0.78483217,0.209552837,0.254173805,0.174591582,0.288588507,0.178098849,1,0.8,0,0,0,0.254173805,0.174591582,0.288588507,0.178098849,1,0.8,136
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-037_sess-2_3event.csv,session-2/final_sub-037_sess-2_3event.csv,405,2.53355E+15,1010.491166,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-037_sess-2_3event_rank01_seed2533548445622940_obj1010.4912.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.274229524,0.169693097,0.043413185,0.273876547,0.169432794,0.044690117,0.259067443,0.177212284,0.044582838,0.253979485,0.177185623,0.045508193,1,0.8,0.282800286,1,0.8,0.28363387,0.781868286,0.211343399,0.061247302,9.888888889,0,9.888888889,0,0.781868286,0.211343399,0.781868286,0.211343399,0.273876547,0.169432794,0.253979485,0.177185623,1,0.8,0,0,0,0.273876547,0.169432794,0.253979485,0.177185623,1,0.8,137
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-038_sess-2_3event.csv,session-2/final_sub-038_sess-2_3event.csv,242,3.56709E+15,1010.488953,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-038_sess-2_3event_rank01_seed3567091440242459_obj1010.4890.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.264014068,0.166790475,0.043357528,0.253456074,0.168418065,0.04451313,0.264018687,0.172896712,0.044461501,0.266212294,0.174390954,0.045401576,1,0.8,0.282870821,1,0.8,0.283756351,0.777915204,0.211106294,0.061340942,9.888888889,0,9.888888889,0,0.777915204,0.211106294,0.777915204,0.211106294,0.253456074,0.168418065,0.266212294,0.174390954,1,0.8,0,0,0,0.253456074,0.168418065,0.266212294,0.174390954,1,0.8,138
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-039_sess-2_3event.csv,session-2/final_sub-039_sess-2_3event.csv,281,5.87095E+13,1008.354182,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-039_sess-2_3event_rank01_seed58709547128394_obj1008.3542.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.255561685,0.175053627,0.043517312,0.257881213,0.17262572,0.044728685,0.256400225,0.183266907,0.044609804,0.266286161,0.183778195,0.045510179,1,0.8,0.282912378,1,0.8,0.283790527,0.782125222,0.213119528,0.061730167,7.75,0,7.75,0,0.782125222,0.213119528,0.782125222,0.213119528,0.257881213,0.17262572,0.266286161,0.183778195,1,0.8,0,0,0,0.257881213,0.17262572,0.266286161,0.183778195,1,0.8,139
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-040_sess-2_3event.csv,session-2/final_sub-040_sess-2_3event.csv,397,1.01456E+15,1010.48888,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-040_sess-2_3event_rank01_seed1014561304675180_obj1010.4889.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273705376,0.1678751,0.043303831,0.273533689,0.168911261,0.044421269,0.276745495,0.174685473,0.044497528,0.297446261,0.173481662,0.045327703,1,0.8,0.282820996,1,0.8,0.283659614,0.778619757,0.210681297,0.061150537,9.888888889,0,9.888888889,0,0.778619757,0.210681297,0.778619757,0.210681297,0.273533689,0.168911261,0.297446261,0.173481662,1,0.8,0,0,0,0.273533689,0.168911261,0.297446261,0.173481662,1,0.8,140
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-041_sess-2_3event.csv,session-2/final_sub-041_sess-2_3event.csv,292,3.95278E+15,1010.492215,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-041_sess-2_3event_rank01_seed3952778431300011_obj1010.4922.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.275059044,0.169501441,0.043347694,0.285713556,0.164987894,0.044384412,0.27801013,0.175639104,0.044471657,0.304951784,0.17642628,0.045255525,1,0.8,0.282855224,1,0.8,0.283648626,0.784350171,0.211151,0.061263433,9.888888889,0,9.888888889,0,0.784350171,0.211151,0.784350171,0.211151,0.285713556,0.164987894,0.304951784,0.17642628,1,0.8,0,0,0,0.285713556,0.164987894,0.304951784,0.17642628,1,0.8,141
