trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
121,5,9.0,Medium,9_0.000_0.082.png,0.9988295435905457,0.0,0.087,,,,7.948776602745056,41.571624755859375,1.0,1.914222240447998,hidden,44.48584747314453,2.5,1.534554362297058,fixation,1.0
122,5,3.0,Incongruent,3_0.204_0.367.png,1.3791420459747314,0.209,0.357,,,,8.045501828193665,50.519229888916016,1.0,1.8194445371627808,hidden,53.33867263793945,2.5,1.7260572910308838,fixation,1.0
123,5,1.0,Medium,1_0.735_0.449.png,1.1544067859649658,0.727,0.445,,,,8.337495803833008,59.94387435913086,1.0,1.9051036834716797,hidden,62.848976135253906,2.5,1.9323921203613281,fixation,1.0
124,5,18.0,Incongruent,18_0.571_0.286.png,1.0261741876602173,0.571,0.287,,,,8.133248686790466,69.43577575683594,1.0,1.8119065761566162,hidden,72.2476806640625,2.5,1.82134211063385,fixation,1.0
125,5,11.0,Congruent,11_0.143_0.776.png,1.0038655996322632,0.152,0.775,,,,8.053596019744873,78.59519958496094,1.0,1.7502866983413696,hidden,81.34548950195312,2.5,1.8033093214035034,fixation,1.0
126,5,3.0,Incongruent,3_0.551_0.367.png,1.3764762878417969,0.558,0.357,,,,8.341617703437805,87.65266418457031,1.0,1.8784857988357544,hidden,90.53114318847656,2.5,1.9631319046020508,fixation,1.0
127,5,22.0,Congruent,13b_0.653_0.959.png,1.1903924942016602,0.648,0.965,,,,7.805513501167297,97.37075805664062,1.0,1.6341702938079834,hidden,100.00492858886719,2.5,1.671343207359314,fixation,1.0
128,5,9.0,Medium,9_0.673_0.469.png,1.1968050003051758,0.675,0.461,,,,7.973113417625427,106.36666107177734,1.0,1.8426730632781982,hidden,109.20933532714844,2.5,1.630440354347229,fixation,1.0
129,5,1.0,Medium,1_0.449_0.388.png,1.210395097732544,0.441,0.379,,,,7.622929573059082,115.53657531738281,1.0,1.580370545387268,hidden,118.11695098876953,2.5,1.542559027671814,fixation,1.0
130,5,18.0,Incongruent,18_0.265_0.061.png,1.2695691585540771,0.256,0.067,,,,7.560389757156372,124.36990356445312,1.0,1.5213439464569092,hidden,126.89125061035156,2.5,1.539045810699463,fixation,1.0
131,5,9.0,Medium,9_0.367_0.286.png,1.0687148571014404,0.376,0.281,,,,8.001269817352295,133.19985961914062,1.0,1.6751997470855713,hidden,135.87506103515625,2.5,1.8260700702667236,fixation,1.0
132,5,22.0,Congruent,13b_0.612_0.980.png,1.021441102027893,0.603,0.986,,,,8.101171493530273,142.2698516845703,1.0,1.8557952642440796,hidden,145.12564086914062,2.5,1.7453762292861938,fixation,1.0
133,5,11.0,Congruent,11_0.388_0.510.png,1.2653205394744873,0.388,0.5,,,,7.937013864517212,151.3924560546875,1.0,1.8746757507324219,hidden,154.2671356201172,2.5,1.56233811378479,fixation,1.0
134,5,20.0,Medium,20_0.510_0.551.png,0.9933673143386841,0.518,0.553,,,,7.914265155792236,160.59478759765625,1.0,1.6346542835235596,hidden,163.2294464111328,2.5,1.7796108722686768,fixation,1.0
135,5,2.0,Incongruent,2_1.000_0.306.png,1.0569283962249756,1.0,0.314,,,,8.283846497535706,169.50242614746094,1.0,1.9622842073440552,hidden,172.46470642089844,2.5,1.8215622901916504,fixation,1.0
136,5,8.0,Congruent,8_0.694_1.000.png,1.0181124210357666,0.694,1.0,,,,7.968876123428345,178.84320068359375,1.0,1.9230133295059204,hidden,181.76622009277344,2.5,1.5458627939224243,fixation,1.0
137,5,20.0,Medium,20_0.347_0.327.png,1.4061468839645386,0.34,0.319,,,,8.023408889770508,187.83018493652344,1.0,1.7239705324172974,hidden,190.5541534423828,2.5,1.7994383573532104,fixation,1.0
138,5,22.0,Congruent,13b_1.000_0.633.png,0.9999159574508667,1.0,0.623,,,,8.105265736579895,197.25975036621094,1.0,1.9537022113800049,hidden,200.2134552001953,2.5,1.6515635251998901,fixation,1.0
139,5,18.0,Incongruent,18_0.122_0.347.png,1.2582839727401733,0.121,0.351,,,,8.27452278137207,206.36492919921875,1.0,1.8968359231948853,hidden,209.2617645263672,2.5,1.877686858177185,fixation,1.0
140,5,8.0,Congruent,8_0.959_0.857.png,0.9995638132095337,0.953,0.862,,,,8.439736604690552,215.89773559570312,1.0,1.971875786781311,hidden,218.86961364746094,2.5,1.9678608179092407,fixation,1.0
141,5,2.0,Incongruent,2_0.429_0.531.png,1.3488706350326538,0.435,0.532,,,,7.8607319593429565,225.3370361328125,1.0,1.5146600008010864,hidden,227.85169982910156,2.5,1.8460719585418701,fixation,1.0
142,5,8.0,Congruent,8_0.857_0.837.png,1.4143617153167725,0.866,0.827,,,,8.000094294548035,234.546630859375,1.0,1.8913037776947021,hidden,237.4379425048828,2.5,1.6087905168533325,fixation,1.0
143,5,20.0,Medium,20_0.837_0.551.png,1.197866678237915,0.838,0.546,,,,7.84968626499176,243.96109008789062,1.0,1.6385936737060547,hidden,246.5996856689453,2.5,1.7110925912857056,fixation,1.0
144,5,,Fixation,,1.03537118434906,,,fixation,5.0,run_end,3.629025459289551,253.00865173339844,0.0,1.79024338722229,hidden,254.79888916015625,0.0,1.8387820720672607,fixation,0.0
145,6,,Fixation,,1.2460451126098633,,,fixation,10.0,run_start,3.4566465616226196,0.0,0.0,1.8156917095184326,hidden,1.8156917095184326,0.0,1.640954852104187,fixation,0.0
