trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
85,4,8,Medium,8_0.265_0.898.png,1.4116477966308594,0.272,0.902,7.135141491889954,32.9170036315918,1.0,1.1765146255493164,hidden,35.0935173034668,2.5,1.4586268663406372,fixation,1.0
86,4,9,Medium,9_0.000_0.429.png,1.4040921926498413,0.006,0.424,7.229546427726746,41.46379089355469,1.0,1.3582829236984253,hidden,43.82207489013672,2.5,1.3712635040283203,fixation,1.0
87,4,22,Congruent,13b_0.918_0.755.png,1.2619187831878662,0.927,0.754,6.806729674339294,50.09743118286133,1.0,1.1466710567474365,hidden,52.244102478027344,2.5,1.160058617591858,fixation,1.0
88,4,11,Congruent,11_0.571_0.286.png,1.0940662622451782,0.578,0.279,6.820659279823303,58.166080474853516,1.0,1.2559970617294312,hidden,60.42207717895508,2.5,1.064662218093872,fixation,1.0
89,4,22,Congruent,13b_0.816_0.551.png,1.436362862586975,0.816,0.546,6.9285852909088135,66.08080291748047,1.0,1.1697609424591064,hidden,68.25056457519531,2.5,1.258824348449707,fixation,1.0
90,4,1,Medium,1_0.490_0.082.png,1.3793383836746216,0.495,0.083,6.986807942390442,74.44575500488281,1.0,1.2564761638641357,hidden,76.70222473144531,2.5,1.2303317785263062,fixation,1.0
91,4,11,Congruent,11_0.286_1.000.png,1.2544447183609009,0.285,1.0,7.032056570053101,82.81189727783203,1.0,1.113267183303833,hidden,84.92516326904297,2.5,1.4187893867492676,fixation,1.0
92,4,9,Medium,9_0.265_0.408.png,1.150444507598877,0.261,0.407,7.1334158182144165,91.09839630126953,1.0,1.1854329109191895,hidden,93.2838363647461,2.5,1.447982907295227,fixation,1.0
93,4,2,Incongruent,2_0.714_0.469.png,1.4627151489257812,0.722,0.473,7.009014248847961,99.38226318359375,1.0,1.3910574913024902,hidden,101.7733154296875,2.5,1.1179567575454712,fixation,1.0
94,4,3,Incongruent,3_0.286_0.367.png,1.3405035734176636,0.287,0.36,7.167264342308044,107.85398864746094,1.0,1.287680983543396,hidden,110.14167022705078,2.5,1.3795833587646484,fixation,1.0
95,4,20,Congruent,20_0.796_0.612.png,1.4343889951705933,0.792,0.608,6.812425851821899,116.36175537109375,1.0,1.1858547925949097,hidden,118.54761505126953,2.5,1.1265710592269897,fixation,1.0
96,4,2,Incongruent,2_0.612_0.000.png,1.1847405433654785,0.603,0.0,6.974689722061157,124.60857391357422,1.0,1.3022452592849731,hidden,126.91082000732422,2.5,1.172444462776184,fixation,1.0
97,4,20,Congruent,20_0.694_0.857.png,1.363288164138794,0.692,0.856,7.2065242528915405,132.76800537109375,1.0,1.3210293054580688,hidden,135.0890350341797,2.5,1.3854949474334717,fixation,1.0
98,4,8,Medium,8_0.878_0.633.png,1.2897363901138306,0.868,0.632,7.15272843837738,141.3378143310547,1.0,1.2555348873138428,hidden,143.59335327148438,2.5,1.3971935510635376,fixation,1.0
