trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
13,1,22,Congruent,13b_1.000_0.837.png,1.1079935603118551,1.0,0.842,,,,7.271638005805542,101.96869916546194,1.0,1.2866108444364444,hidden,104.25531000989838,2.5,1.4850271613691015,fixation,1.0
14,1,9,Medium,9_0.633_0.163.png,1.2193837024691645,0.628,0.154,,,,5.845887853879077,110.34833073157934,1.0,0.7345503523091005,hidden,112.08288108388844,2.5,0.611337501569983,fixation,1.0
15,1,1,Medium,1_0.714_0.571.png,1.3936246243990105,0.721,0.577,,,,6.9706813554881535,117.41360228792757,1.0,1.146311901836276,hidden,119.55991418976384,2.5,1.3243694536518782,fixation,1.0
16,1,2,Incongruent,2_1.000_0.490.png,1.4556899478692862,1.0,0.48,,,,6.604619953471101,125.77790826781474,1.0,1.0784986883788794,hidden,127.85640695619362,2.5,1.0261212650922276,fixation,1.0
17,1,3,Congruent,3_0.041_0.490.png,1.0029304868128381,0.045,0.482,,,,5.80153422541207,133.8382181691551,1.0,0.6287868586814617,hidden,135.46700502783656,2.5,0.6727473667306282,fixation,1.0
18,1,2,Incongruent,2_0.592_0.122.png,1.2145499133633415,0.586,0.115,,,,6.555127944808845,140.64268288138,1.0,1.2185112293234006,hidden,142.86119411070342,2.5,0.8366167154854368,fixation,1.0
19,1,20,Medium,20_0.816_0.959.png,1.3618729494200585,0.811,0.966,,,,5.883935790494604,148.41236073955218,1.0,0.6640216630369687,hidden,150.07638240258916,2.5,0.7199141274576415,fixation,1.0
20,1,22,Congruent,13b_0.816_0.592.png,1.2949939628730929,0.809,0.595,,,,6.862077156042972,155.65816947946684,1.0,1.0969777395450189,hidden,157.75514721901186,2.5,1.2650994164979543,fixation,1.0
21,1,3,Congruent,3_0.143_0.143.png,1.1605305396250796,0.142,0.145,,,,5.710646645325852,163.8152405983829,1.0,0.6779781356609619,hidden,165.49321873404386,2.5,0.5326685096648931,fixation,1.0
22,1,8,Incongruent,8_0.388_0.857.png,1.2145523250570927,0.396,0.853,,,,6.79793441410871,170.68641778333384,1.0,1.4728563162845814,hidden,173.15927409961841,2.5,0.8250780978241322,fixation,1.0
