trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
95,4,20,Congruent,20_0.796_0.612.png,4.042055606842041,0.792,0.608,11.462501049041748,215.4379119873047,1.0,3.540614604949951,hidden,219.97853088378906,2.5,3.421886444091797,fixation,1.0
96,4,2,Incongruent,2_0.612_0.000.png,3.6264686584472656,0.603,0.0,11.29587697982788,230.94247436523438,1.0,3.3702096939086914,hidden,235.31268310546875,2.5,3.4256672859191895,fixation,1.0
97,4,20,Congruent,20_0.694_0.857.png,3.765432834625244,0.692,0.856,11.320979356765747,245.8648223876953,1.0,3.499159336090088,hidden,250.36398315429688,2.5,3.321820020675659,fixation,1.0
98,4,8,Medium,8_0.878_0.633.png,4.418071269989014,0.868,0.632,11.766398668289185,260.95123291015625,1.0,3.6328787803649902,hidden,265.5841064453125,2.5,3.6335198879241943,fixation,1.0
99,4,3,Incongruent,3_0.306_0.510.png,4.503846645355225,0.311,0.517,11.686738729476929,277.1357116699219,1.0,3.5642268657684326,hidden,281.6999206542969,2.5,3.622511863708496,fixation,1.0
100,4,18,Incongruent,18_0.653_0.490.png,3.9493911266326904,0.654,0.498,11.52746319770813,293.3262939453125,1.0,3.6412394046783447,hidden,297.967529296875,2.5,3.386223793029785,fixation,1.0
101,4,20,Congruent,20_0.796_0.898.png,4.092814922332764,0.79,0.898,11.20220398902893,308.8031311035156,1.0,3.385984182357788,hidden,313.1891174316406,2.5,3.3162198066711426,fixation,1.0
102,4,9,Medium,9_0.082_0.163.png,3.7614376544952393,0.079,0.167,11.579896211624146,324.09814453125,1.0,3.6485354900360107,hidden,328.7467041015625,2.5,3.4313607215881348,fixation,1.0
103,4,18,Incongruent,18_0.286_0.449.png,3.9327640533447266,0.278,0.444,11.325544357299805,339.4394836425781,1.0,3.3401026725769043,hidden,343.77960205078125,2.5,3.4854416847229004,fixation,1.0
104,4,1,Medium,1_0.776_0.408.png,3.7354960441589355,0.777,0.414,11.384350776672363,354.69781494140625,1.0,3.5381691455841064,hidden,359.2359619140625,2.5,3.346181631088257,fixation,1.0
105,4,3,Incongruent,3_0.449_0.102.png,3.930769205093384,0.451,0.109,11.616833448410034,369.8176574707031,1.0,3.5533196926116943,hidden,374.3709716796875,2.5,3.56351375579834,fixation,1.0
106,4,8,Medium,8_0.714_0.735.png,4.7095232009887695,0.719,0.743,11.417713165283203,385.365234375,1.0,3.381650924682617,hidden,389.74688720703125,2.5,3.536062240600586,fixation,1.0
107,4,2,Incongruent,2_0.755_0.143.png,3.695396661758423,0.753,0.149,11.606486320495605,401.49249267578125,1.0,3.6383166313171387,hidden,406.13079833984375,2.5,3.468169689178467,fixation,1.0
108,5,1,Medium,1_0.571_0.408.png,4.558355808258057,0.562,0.399,10.904744625091553,0.0,1.0,3.5339224338531494,hidden,4.53392219543457,2.0,3.3708221912384033,fixation,1.0
109,5,11,Congruent,11_0.000_0.612.png,4.365580081939697,0.0,0.622,10.72231936454773,15.46310043334961,1.0,3.4742636680603027,hidden,19.93736457824707,2.0,3.2480556964874268,fixation,1.0
110,5,3,Incongruent,3_0.347_0.592.png,3.601747751235962,0.351,0.583,10.721688985824585,30.551000595092773,1.0,3.294252634048462,hidden,34.845252990722656,2.0,3.427436351776123,fixation,1.0
111,5,2,Incongruent,2_0.592_0.184.png,3.9845130443573,0.587,0.179,11.098313093185425,44.87443542480469,1.0,3.4513916969299316,hidden,49.325828552246094,2.0,3.646921396255493,fixation,1.0
112,5,9,Medium,9_0.000_0.082.png,3.4133217334747314,0.0,0.087,11.017087459564209,59.9572639465332,1.0,3.5913660526275635,hidden,64.54862976074219,2.0,3.4257214069366455,fixation,1.0
